npi1,npi2,paircount,benecount,samedaycount
1497744965,1053363119,48,24,0
1497744965,1528006020,25,14,0
1497767610,1053363119,868,54,0
1497767610,1376766253,130,19,0
1497767610,1396731238,81,14,0
1497767610,1528006020,353,38,3
1497767610,1952348047,139,20,1
1497770903,1053363119,59,14,0
1497770903,1417975061,219,20,0
1497770903,1619955606,48,18,37
1497771109,1043213507,618,14,0
1497771109,1053491019,151,18,0
1497771109,1104185214,136,16,0
1497771109,1164537544,90,24,0
1497771109,1184665663,1849,79,0
1497771109,1225190143,94,13,0
1497771109,1255302717,100,16,0
1497771109,1265470298,161,13,0
1497771109,1306010962,120,21,0
1497771109,1477553139,133,17,0
1497771109,1508970971,79,23,21
1497771109,1659522712,176,12,3
1497771109,1700991163,148,33,37
1497771109,1740395110,111,17,18
1497771109,1841305208,92,21,23
1497771109,1881646495,36,11,5
1497775662,1003911058,51,21,0
1497775662,1013233758,16,13,0
1497775662,1013353408,50,20,0
1497775662,1013905660,52,17,0
1497775662,1023025715,30,15,0
1497775662,1023069622,167,82,0
1497775662,1033146709,62,30,0
1497775662,1043209315,43,35,0
1497775662,1053336354,40,16,0
1497775662,1053363119,2067,403,0
1497775662,1053418004,31,13,0
1497775662,1073509063,242,29,0
1497775662,1073567079,66,22,0
1497775662,1083635742,50,18,0
1497775662,1083867592,96,21,0
1497775662,1104836360,16,12,0
1497775662,1104923184,69,21,0
1497775662,1114946076,36,14,0
1497775662,1124054655,264,30,0
1497775662,1134150410,49,14,0
1497775662,1134379159,64,16,0
1497775662,1144210303,37,29,0
1497775662,1144245903,12,11,0
1497775662,1154370781,271,134,0
1497775662,1164462834,123,26,0
1497775662,1164532172,29,25,0
1497775662,1164686291,24,15,0
1497775662,1174511919,34,23,0
1497775662,1174512305,36,19,0
1497775662,1184605313,172,20,0
1497775662,1184606956,56,27,0
1497775662,1184665663,132,16,0
1497775662,1194780114,178,16,0
1497775662,1194847186,50,15,0
1497775662,1194964239,33,18,0
1497775662,1235121807,58,14,0
1497775662,1235579004,39,11,0
1497775662,1245226182,338,105,0
1497775662,1245268002,153,35,0
1497775662,1245544394,90,21,0
1497775662,1255485876,22,14,0
1497775662,1265428999,22,13,0
1497775662,1265457022,92,49,0
1497775662,1265460661,254,28,0
1497775662,1275558637,106,39,0
1497775662,1275633091,48,17,0
1497775662,1275869117,34,20,0
1497775662,1285644419,11,11,0
1497775662,1285797753,47,34,0
1497775662,1285938050,39,13,0
1497775662,1295770972,222,27,0
1497775662,1306010962,20,11,0
1497775662,1306985346,40,21,0
1497775662,1316965692,54,30,0
1497775662,1326010232,35,11,0
1497775662,1336138262,35,13,0
1497775662,1336225291,41,11,0
1497775662,1336246396,42,16,0
1497775662,1356332878,41,18,0
1497775662,1356338008,55,11,0
1497775662,1356354625,29,12,0
1497775662,1366421885,35,11,0
1497775662,1366623506,85,16,0
1497775662,1366695736,52,13,0
1497775662,1376530576,31,15,0
1497775662,1376766253,233,117,0
1497775662,1386669174,27,15,0
1497775662,1396731238,245,115,0
1497775662,1396919767,21,11,0
1497775662,1407819543,56,14,0
1497775662,1407838170,87,24,0
1497775662,1417975061,99,35,0
1497775662,1417986274,46,21,0
1497775662,1427155423,57,12,0
1497775662,1427272970,102,31,0
1497775662,1437177714,79,36,0
1497775662,1447283767,106,12,0
1497775662,1447418132,69,21,0
1497775662,1457456782,13,13,0
1497775662,1477579571,84,16,0
1497775662,1487609236,96,31,0
1497775662,1518936871,38,13,1
1497775662,1518979426,29,17,0
1497775662,1528006020,424,207,74
1497775662,1528034733,29,11,1
1497775662,1528062429,55,12,0
1497775662,1548287121,138,63,13
1497775662,1548294945,81,29,4
1497775662,1558319434,183,41,12
1497775662,1558371799,16,15,8
1497775662,1558432773,41,26,6
1497775662,1568428555,38,21,6
1497775662,1568473031,16,14,7
1497775662,1568751477,64,19,0
1497775662,1578573069,15,14,10
1497775662,1578575650,42,15,21
1497775662,1588633150,76,23,5
1497775662,1588650428,382,118,48
1497775662,1588689368,71,42,24
1497775662,1598713554,55,16,2
1497775662,1598754145,43,20,2
1497775662,1629011218,22,12,3
1497775662,1639195050,26,23,18
1497775662,1639267768,55,17,1
1497775662,1639376924,59,27,3
1497775662,1649211194,60,20,13
1497775662,1649212937,131,36,91
1497775662,1649215419,68,21,1
1497775662,1649298928,62,36,7
1497775662,1649325127,36,13,4
1497775662,1649449273,16,12,7
1497775662,1659368652,31,12,2
1497775662,1659475895,19,16,0
1497775662,1669468518,25,11,2
1497775662,1669475166,82,36,0
1497775662,1669490900,32,21,0
1497775662,1679569503,132,52,67
1497775662,1689600439,21,12,0
1497775662,1699875450,17,16,12
1497775662,1700801131,78,31,24
1497775662,1700928272,15,14,9
1497775662,1710033311,77,31,8
1497775662,1710148705,28,20,3
1497775662,1710207998,22,20,17
1497775662,1710915962,70,13,12
1497775662,1730299660,14,11,0
1497775662,1760400790,32,20,0
1497775662,1760401327,23,12,0
1497775662,1760773436,42,17,2
1497775662,1770605214,16,12,0
1497775662,1770611667,196,30,14
1497775662,1770695579,119,21,0
1497775662,1780608406,65,26,21
1497775662,1780622423,45,13,0
1497775662,1780696401,31,13,4
1497775662,1780729400,34,23,0
1497775662,1801021290,42,14,0
1497775662,1801043013,42,16,16
1497775662,1801814173,47,20,3
1497775662,1811983539,359,129,65
1497775662,1821024357,59,19,0
1497775662,1821024779,23,12,0
1497775662,1821256835,15,13,13
1497775662,1831271477,63,20,4
1497775662,1851324941,55,12,4
1497775662,1851334346,442,25,14
1497775662,1851387781,390,143,29
1497775662,1851412340,35,18,6
1497775662,1851621064,82,23,8
1497775662,1861402943,25,21,10
1497775662,1861509333,75,47,0
1497775662,1861566143,149,26,51
1497775662,1861709073,57,18,2
1497775662,1871565556,251,28,4
1497775662,1871649558,19,15,5
1497775662,1871754473,80,46,2
1497775662,1881717270,23,17,7
1497775662,1891704409,51,41,9
1497775662,1891715942,419,32,20
1497775662,1891735346,61,27,39
1497775662,1891782074,370,148,102
1497775662,1891797437,48,29,12
1497775662,1891893921,59,16,1
1497775662,1891978599,69,16,0
1497775662,1902067390,49,11,11
1497775662,1902824287,71,47,16
1497775662,1902888688,41,17,15
1497775662,1902893969,27,13,0
1497775662,1902910169,20,18,12
1497775662,1912002247,16,11,10
1497775662,1912911017,119,59,11
1497775662,1912922329,115,46,10
1497775662,1912965021,34,27,0
1497775662,1912989781,37,19,27
1497775662,1922070218,63,24,33
1497775662,1922095686,49,33,9
1497775662,1922123843,32,12,4
1497775662,1922204023,28,15,9
1497775662,1922267285,148,12,6
1497775662,1942220108,106,20,0
1497775662,1942272059,62,23,26
1497775662,1942428354,74,27,7
1497775662,1952311425,19,12,6
1497775662,1952331464,48,17,1
1497775662,1952348047,204,86,0
1497775662,1952398166,44,19,0
1497775662,1952528499,211,28,4
1497775662,1962580480,22,16,3
1497775662,1972538445,35,22,0
1497775662,1982686754,37,23,16
1497775662,1982814208,60,28,4
1497775662,1992147656,195,49,0
1497775662,1992728422,24,16,8
1497775662,1992901524,47,14,11
1497780324,1023069622,74,20,0
1497780324,1023125887,39,17,0
1497780324,1033144639,142,38,0
1497780324,1033271853,50,12,0
1497780324,1053363119,109,18,0
1497780324,1063567691,360,22,0
1497780324,1073502944,86,22,0
1497780324,1083867592,36,12,0
1497780324,1093924458,211,59,0
1497780324,1093970287,36,14,0
1497780324,1114130903,125,14,0
1497780324,1124051743,130,27,0
1497780324,1144450107,53,17,0
1497780324,1174548580,142,13,0
1497780324,1174841605,349,11,0
1497780324,1184665663,83,13,0
1497780324,1225101041,162,17,0
1497780324,1235228859,171,48,0
1497780324,1245266444,76,23,0
1497780324,1245271998,149,41,0
1497780324,1255668083,58,14,0
1497780324,1285930933,149,20,0
1497780324,1295802452,106,28,0
1497780324,1316962053,103,25,0
1497780324,1316995210,351,19,0
1497780324,1346265659,110,17,0
1497780324,1346671153,35,11,0
1497780324,1356366090,90,34,0
1497780324,1386677284,126,49,0
1497780324,1396760021,549,27,0
1497780324,1396863999,51,15,0
1497780324,1407895949,54,11,0
1497780324,1427218601,53,11,0
1497780324,1427251008,72,12,0
1497780324,1437368891,4635,228,0
1497780324,1447291067,117,14,0
1497780324,1447352034,67,17,0
1497780324,1487765848,61,13,0
1497780324,1508068636,55,11,4
1497780324,1508803867,151,48,19
1497780324,1558570648,433,108,103
1497780324,1588980809,60,15,3
1497780324,1639212657,81,15,5
1497780324,1679598007,52,12,4
1497780324,1699775353,81,15,17
1497780324,1700102639,29,12,0
1497780324,1760703110,94,19,5
1497780324,1770520389,118,30,1
1497780324,1811938434,135,19,3
1497780324,1821112848,84,23,5
1497780324,1841450079,72,19,9
1497780324,1861436040,83,17,1
1497780324,1871754473,141,29,21
1497780324,1922049253,144,25,20
1497780324,1942233481,80,23,9
1497780324,1952326647,173,50,19
1497780324,1952348047,60,17,1
1497780324,1972529220,50,14,6
1497783260,1013147693,32,23,0
1497783260,1023069622,33,13,0
1497783260,1053363119,704,102,0
1497783260,1144250416,33,11,0
1497783260,1154370781,54,14,0
1497783260,1174511919,40,19,0
1497783260,1205892197,19,15,0
1497783260,1235188426,24,11,0
1497783260,1245515188,356,60,0
1497783260,1255394326,28,11,0
1497783260,1285855676,272,42,0
1497783260,1316942048,178,109,0
1497783260,1316944945,19,15,0
1497783260,1356349005,30,12,0
1497783260,1376766253,50,19,0
1497783260,1396731238,53,20,0
1497783260,1417975061,145,29,0
1497783260,1457313538,32,11,0
1497783260,1528006020,165,60,1
1497783260,1538272505,78,12,0
1497783260,1679569503,48,13,0
1497783260,1699098756,526,14,15
1497783260,1699774943,137,27,12
1497783260,1821073735,61,24,32
1497783260,1821094889,38,15,16
1497783260,1851387781,63,23,11
1497783260,1861509333,25,11,0
1497783260,1871540013,76,13,2
1497783260,1881700334,213,24,16
1497783260,1891782074,57,24,2
1497783260,1952348047,179,38,15
1497783260,1972550192,42,13,7
1497783260,1982692026,74,31,38
1497783260,1992147656,36,18,0
1497809669,1013902758,4442,139,0
1497809669,1013946052,190,37,0
1497809669,1023054061,306,20,0
1497809669,1053363119,380,31,0
1497809669,1093043234,386,17,0
1497809669,1093835829,2583,181,0
1497809669,1124326475,502,22,0
1497809669,1144225798,1398,22,0
1497809669,1154318889,54,12,0
1497809669,1174502603,101,19,0
1497809669,1215058177,625,23,0
1497809669,1245368695,372,38,0
1497809669,1275948424,99,11,0
1497809669,1295059921,183,15,0
1497809669,1336185081,256,33,0
1497809669,1366427809,224,16,0
1497809669,1386661270,287,26,0
1497809669,1396946794,420,34,0
1497809669,1396966040,492,69,0
1497809669,1437364122,243,18,0
1497809669,1447275318,258,26,0
1497809669,1487712360,378,27,0
1497809669,1508836834,306,21,3
1497809669,1528006020,119,19,0
1497809669,1528062429,15026,311,1005
1497809669,1568774008,360,19,2
1497809669,1578662391,796,24,6
1497809669,1588855803,336,27,2
1497809669,1588980445,179,12,3
1497809669,1598063927,176,22,0
1497809669,1619979184,258,31,1
1497809669,1629171608,714,22,3
1497809669,1639494263,279,24,1
1497809669,1669453478,79,13,0
1497809669,1669477790,216,14,1
1497809669,1669660056,264,18,2
1497809669,1679576367,271,20,35
1497809669,1700984614,556,17,7
1497809669,1710946702,429,11,8
1497809669,1710991229,567,11,1
1497809669,1730165374,606,26,4
1497809669,1730176249,282,21,4
1497809669,1760400790,168,19,0
1497809669,1770707002,293,43,20
1497809669,1770723967,9611,380,2394
1497809669,1780099051,132,16,0
1497809669,1811010630,1061,29,4
1497809669,1821034869,76,14,4
1497809669,1821271677,610,27,5
1497809669,1881701407,431,34,1
1497809669,1891701736,954,55,5
1497809669,1891856100,172,17,0
1497809669,1891894606,91,12,4
1497809669,1912990599,1119,20,10
1497809669,1912995671,264,31,9
1497809669,1932145976,149,22,1
1497809669,1952348047,87,15,0
1497809669,1982631743,340,27,2
1497809669,1992033153,197,19,1
1497818181,1023069622,68,19,0
1497818181,1033144639,52,17,0
1497818181,1093924458,40,14,0
1497818181,1235228859,58,19,0
1497818181,1245271998,70,27,0
1497818181,1255668083,52,12,0
1497818181,1316962053,34,15,0
1497818181,1356366090,35,14,0
1497818181,1386677284,68,23,0
1497818181,1396863999,56,12,0
1497818181,1437368891,1892,113,0
1497818181,1508803867,64,25,2
1497818181,1558570648,36,16,0
1497818181,1588980809,59,12,0
1497818181,1629214226,66,13,0
1497818181,1952326647,61,22,2
1497819841,1023069622,85,14,0
1497819841,1053363119,132,23,0
1497819841,1497842553,50,17,12
1497819841,1649291261,15,13,6
1497825707,1053487025,189,16,0
1497825707,1306982129,105,11,0
1497825707,1457466823,132,18,0
1497825707,1699778290,224,32,44
1497825707,1780720599,86,14,4
1497825707,1891849261,1210,70,176
1497825707,1942284765,198,14,0
1497841910,1023153103,48,16,0
1497841910,1023254935,89,20,0
1497841910,1033184023,19,11,0
1497841910,1043207533,48,11,0
1497841910,1053491019,78,21,0
1497841910,1083819460,40,13,0
1497841910,1093826554,72,14,0
1497841910,1154373769,70,27,0
1497841910,1154460194,88,13,0
1497841910,1154484442,48,22,0
1497841910,1164537544,178,45,0
1497841910,1184665663,1960,264,0
1497841910,1194980680,57,14,0
1497841910,1225190143,48,24,0
1497841910,1245239524,33,11,0
1497841910,1255302717,164,33,0
1497841910,1255764163,42,13,0
1497841910,1306010962,151,54,0
1497841910,1326035759,62,15,0
1497841910,1366423204,50,15,0
1497841910,1366641060,68,26,0
1497841910,1427085711,32,18,0
1497841910,1437368891,266,43,0
1497841910,1447227152,91,13,0
1497841910,1447247770,45,17,0
1497841910,1447247929,53,15,0
1497841910,1477553139,54,13,0
1497841910,1477569531,64,25,0
1497841910,1487624482,83,14,0
1497841910,1487847828,67,19,0
1497841910,1487928784,319,31,0
1497841910,1508187360,30,16,0
1497841910,1508831744,58,12,0
1497841910,1508970971,143,41,17
1497841910,1508972043,56,20,0
1497841910,1528140209,188,26,7
1497841910,1538153564,73,12,0
1497841910,1609841006,88,17,0
1497841910,1629080437,94,11,4
1497841910,1679563829,89,16,0
1497841910,1700991163,131,44,18
1497841910,1710048079,38,11,1
1497841910,1710968656,59,19,2
1497841910,1740395110,40,14,5
1497841910,1760602866,33,12,1
1497841910,1760735815,48,23,0
1497841910,1760883953,83,28,1
1497841910,1780667105,59,16,0
1497841910,1790899425,123,24,2
1497841910,1811278484,106,27,2
1497841910,1831177187,62,16,0
1497841910,1841287273,49,11,1
1497841910,1841305208,116,34,25
1497841910,1851454615,63,18,0
1497841910,1881646495,30,11,0
1497841910,1891801726,193,22,5
1497841910,1891999272,71,11,1
1497841910,1902943137,61,12,1
1497841910,1942299144,100,27,1
1497841910,1952383226,56,14,4
1497841910,1962560268,125,12,0
1497842553,1003803222,51,12,0
1497842553,1023025715,56,20,0
1497842553,1023069622,254,74,0
1497842553,1053363119,852,124,0
1497842553,1063835627,49,11,0
1497842553,1104812825,88,29,0
1497842553,1104923184,69,15,0
1497842553,1114914322,45,14,0
1497842553,1114996766,162,74,0
1497842553,1154370781,19,13,0
1497842553,1174511919,38,17,0
1497842553,1184665663,49,11,0
1497842553,1184725210,71,15,0
1497842553,1235129693,41,15,0
1497842553,1245226182,40,15,0
1497842553,1265428999,35,12,0
1497842553,1295723088,52,17,0
1497842553,1356338008,32,15,0
1497842553,1376530576,92,22,0
1497842553,1376766253,31,20,0
1497842553,1386913796,108,11,0
1497842553,1396731238,21,13,0
1497842553,1396893749,144,50,0
1497842553,1396919767,41,14,0
1497842553,1417944687,44,13,0
1497842553,1417975061,170,27,0
1497842553,1437368891,373,48,0
1497842553,1447341375,129,26,0
1497842553,1467535559,63,43,0
1497842553,1497819841,86,41,0
1497842553,1528006020,32,14,0
1497842553,1528062429,74,13,0
1497842553,1588650428,20,11,0
1497842553,1588736607,30,12,3
1497842553,1598754145,78,23,14
1497842553,1639339286,256,133,43
1497842553,1649291261,203,101,47
1497842553,1669468518,52,17,4
1497842553,1669475166,92,35,1
1497842553,1699803684,60,34,2
1497842553,1700984614,137,16,0
1497842553,1730176942,57,18,9
1497842553,1811983539,34,14,1
1497842553,1811986839,84,26,10
1497842553,1831287895,115,76,46
1497842553,1841372596,54,19,16
1497842553,1851387781,30,19,2
1497842553,1861482903,58,17,7
1497842553,1861489072,49,19,2
1497842553,1871754473,63,30,24
1497842553,1891782074,35,18,3
1497842553,1902893951,35,14,1
1497842553,1902893969,47,13,3
1497842553,1952348047,101,36,0
1497842553,1952398166,77,23,13
1497842553,1962415349,42,11,2
1497842553,1972666857,102,26,27
1497842553,1982781944,131,39,25
1497842553,1992712442,67,12,4
1497844617,1053487025,36,11,0
1497844617,1174549596,360,19,0
1497844617,1427016757,38,13,0
1497844617,1457466823,159,34,0
1497844617,1659397065,188,17,7
1497844617,1699778290,178,36,31
1497844617,1730112582,150,30,63
1497844617,1811093743,171,12,3
1497844617,1821002643,179,38,77
1497844617,1891849261,1188,104,339
1497851612,1003860164,36,17,0
1497851612,1043381783,240,50,0
1497851612,1053363119,37,14,0
1497851612,1093887358,1244,106,0
1497851612,1104030170,279,12,0
1497851612,1356772024,218,55,0
1497851612,1396731238,26,12,0
1497851612,1396858155,332,62,0
1497851612,1417934563,200,44,0
1497851612,1528134046,57,15,1
1497851612,1588650428,22,11,4
1497851612,1598895930,134,12,4
1497851612,1720062524,251,50,35
1497851612,1770581084,853,91,101
1497851612,1790814291,33,14,0
1497851612,1861787095,207,19,6
1497851612,1891782074,23,13,4
1497851612,1912338872,91,23,17
1497866578,1023069622,49,13,0
1497866578,1053363119,766,75,0
1497866578,1093710717,62,12,0
1497866578,1154370781,85,26,0
1497866578,1235188426,193,32,0
1497866578,1245226182,80,19,0
1497866578,1376766253,49,18,0
1497866578,1396731238,70,20,0
1497866578,1417975061,132,13,0
1497866578,1528006020,172,39,4
1497866578,1548287121,60,14,8
1497866578,1588650428,60,18,9
1497866578,1588689368,39,11,7
1497866578,1699743484,128,11,18
1497866578,1811983539,117,24,9
1497866578,1851387781,138,38,21
1497866578,1861509333,65,14,6
1497866578,1891782074,107,38,14
1497866578,1912911017,32,12,9
1497866578,1952348047,116,22,13
1497867295,1053363119,880,41,0
1497867295,1073509063,371,17,0
1497867295,1194780114,1872,13,0
1497867295,1245226182,217,17,0
1497867295,1376766253,79,11,0
1497867295,1396731238,108,15,0
1497867295,1417975061,1709,37,0
1497867295,1427272970,1854,24,0
1497867295,1477653228,192,11,0
1497867295,1487609236,192,17,0
1497867295,1558319434,1958,24,267
1497867295,1588650428,203,13,0
1497867295,1619077476,259,14,3
1497867295,1770664898,210,12,1
1497867295,1770695579,213,20,1
1497867295,1811983539,149,13,0
1497867295,1841209368,192,15,1
1497867295,1851387781,85,11,0
1497867295,1861482903,633,17,5
1497867295,1891782074,93,13,1
1497884415,1235228859,52,14,0
1497884415,1245271998,70,14,0
1497884415,1386677284,44,12,0
1497884415,1437368891,2793,83,0
1497884415,1508803867,47,14,2
1497884415,1518912849,148,16,3
1497884415,1558570648,52,14,0
1497884415,1952326647,52,13,3
1497888267,1023069622,50,11,0
1497888267,1053363119,802,39,0
1497888267,1154370781,49,13,0
1497888267,1245226182,84,14,0
1497888267,1265651053,177,12,0
1497888267,1275869117,171,32,0
1497888267,1376766253,49,12,0
1497888267,1518979426,123,29,20
1497888267,1528006020,137,17,5
1497888267,1811983539,106,18,7
1497888267,1851387781,130,15,10
1497888267,1871754473,32,14,5
1497888267,1891782074,81,19,5
1497907554,1053363119,153,37,0
1497907554,1154370781,26,13,0
1497907554,1245226182,23,11,0
1497907554,1396731238,20,12,0
1497907554,1396796819,124,33,0
1497907554,1417975061,67,14,0
1497907554,1528006020,94,31,8
1497907554,1851387781,54,20,10
1497907554,1891782074,25,17,3
1497907554,1912911017,41,12,3
1497907554,1952348047,87,30,20
1497925200,1528006020,66,11,2
1497934897,1093770489,271,14,0
1497934897,1154487817,124,18,0
1497934897,1396705539,856,42,0
1497934897,1437368891,451,30,0
1497934897,1700904406,195,24,1
1497934897,1801904974,532,14,6
1497934897,1891847513,73,16,0
1497934897,1922196468,528,42,3
1508058686,1053363119,481,36,0
1508058686,1376766253,56,12,0
1508058686,1528006020,120,20,2
1508058686,1952348047,92,12,0
1508068636,1013251545,47,12,0
1508068636,1023069622,164,24,0
1508068636,1023125887,214,12,0
1508068636,1033144639,218,48,0
1508068636,1053363119,176,14,0
1508068636,1063567691,271,23,0
1508068636,1073502944,43,14,0
1508068636,1083691612,65,11,0
1508068636,1093924458,155,47,0
1508068636,1093970287,73,12,0
1508068636,1104143072,178,11,0
1508068636,1124051743,116,14,0
1508068636,1144450107,122,21,0
1508068636,1154575298,50,11,0
1508068636,1184665663,81,13,0
1508068636,1184684177,110,20,0
1508068636,1215915590,268,18,0
1508068636,1225101041,298,14,0
1508068636,1235228859,180,49,0
1508068636,1245266444,51,13,0
1508068636,1245271998,220,53,0
1508068636,1255668083,76,14,0
1508068636,1285930933,160,23,0
1508068636,1316962053,152,41,0
1508068636,1316995210,254,28,0
1508068636,1346265659,122,17,0
1508068636,1356366090,104,24,0
1508068636,1366421885,76,12,0
1508068636,1386677284,252,53,0
1508068636,1396760021,272,11,0
1508068636,1396863999,114,18,0
1508068636,1407895949,199,16,0
1508068636,1437368891,10390,334,0
1508068636,1447352034,107,21,0
1508068636,1457431785,52,13,0
1508068636,1487765848,95,15,0
1508068636,1497780324,76,12,0
1508068636,1508803867,178,43,1
1508068636,1558570648,896,151,182
1508068636,1578501466,129,16,0
1508068636,1588980809,100,16,2
1508068636,1639158157,71,11,4
1508068636,1659396091,68,14,15
1508068636,1689781643,357,18,1
1508068636,1699775353,117,12,5
1508068636,1700102639,39,12,0
1508068636,1720062524,366,40,30
1508068636,1760703110,234,24,8
1508068636,1770520389,59,16,0
1508068636,1770911182,81,13,4
1508068636,1780912550,85,11,4
1508068636,1821112848,137,13,1
1508068636,1841315124,52,11,3
1508068636,1841450079,80,11,0
1508068636,1841582962,109,13,3
1508068636,1841625456,91,14,10
1508068636,1861436040,143,17,21
1508068636,1871754473,38,12,2
1508068636,1912954249,126,23,31
1508068636,1942233481,175,29,21
1508068636,1942284765,814,27,18
1508068636,1952326647,181,43,1
1508068636,1952348047,56,11,0
1508068636,1972529220,92,20,2
1508102138,1053363119,421,23,0
1508102138,1528006020,85,13,1
1508102138,1588874127,245,19,0
1508102138,1669475166,249,19,3
1508137217,1053363119,265,12,0
1508137217,1437368891,868,22,0
1508144767,1053363119,164,13,0
1508144767,1417975061,925,48,0
1508144767,1487846960,1138,29,0
1508144767,1619077476,120,14,1
1508154493,1053363119,393,23,0
1508154493,1518023555,103,14,0
1508154493,1548394760,148,11,0
1508168733,1043524218,453,16,0
1508168733,1053491019,124,20,0
1508168733,1073860649,159,32,0
1508168733,1144291295,27,14,0
1508168733,1154373769,41,12,0
1508168733,1164537544,72,23,0
1508168733,1184665663,1274,119,0
1508168733,1255302717,98,18,0
1508168733,1306010962,93,25,0
1508168733,1366641060,38,13,0
1508168733,1447247929,51,11,0
1508168733,1457552903,1336,130,0
1508168733,1477553139,117,16,0
1508168733,1508970971,60,22,8
1508168733,1700096294,320,47,72
1508168733,1700991163,95,24,7
1508168733,1740430545,179,31,1
1508168733,1770675738,280,39,8
1508168733,1831177187,130,14,0
1508168733,1841287273,72,13,0
1508168733,1841305208,73,24,8
1508168733,1881646495,55,12,0
1508187360,1003845041,31,18,0
1508187360,1003995713,78,17,0
1508187360,1023083870,92,26,0
1508187360,1023153103,91,25,0
1508187360,1033184023,77,28,0
1508187360,1033184536,397,58,0
1508187360,1043207533,104,23,0
1508187360,1043454200,75,16,0
1508187360,1053341594,130,22,0
1508187360,1053363119,51,21,0
1508187360,1053367003,57,13,0
1508187360,1053491019,386,71,0
1508187360,1063764504,119,15,0
1508187360,1083819460,462,104,0
1508187360,1093026718,55,15,0
1508187360,1093826554,281,71,0
1508187360,1134197932,52,17,0
1508187360,1144536061,63,16,0
1508187360,1154318582,187,33,0
1508187360,1154373769,133,60,0
1508187360,1154460194,529,55,0
1508187360,1164504403,22,14,0
1508187360,1164537544,234,112,0
1508187360,1174598684,322,43,0
1508187360,1174830673,78,12,0
1508187360,1184665663,6012,653,0
1508187360,1194790345,276,39,0
1508187360,1194793414,92,21,0
1508187360,1194980680,277,46,0
1508187360,1205161387,135,40,0
1508187360,1225060684,41,13,0
1508187360,1225190143,157,49,0
1508187360,1235298134,64,22,0
1508187360,1245239524,360,68,0
1508187360,1245491125,125,13,0
1508187360,1255302717,406,95,0
1508187360,1255652285,32,17,0
1508187360,1265470298,36,21,0
1508187360,1275592230,126,20,0
1508187360,1275758583,149,34,0
1508187360,1285855239,45,11,0
1508187360,1306007679,114,24,0
1508187360,1306010962,437,156,0
1508187360,1326035759,146,38,0
1508187360,1326035809,149,35,0
1508187360,1336145788,40,16,0
1508187360,1346228517,204,80,0
1508187360,1356307458,66,11,0
1508187360,1356317762,241,37,0
1508187360,1356405492,98,23,0
1508187360,1356446397,24,16,0
1508187360,1366581977,183,34,0
1508187360,1366641060,181,85,0
1508187360,1376510008,49,17,0
1508187360,1417111865,118,12,0
1508187360,1417922774,182,28,0
1508187360,1447219589,68,16,0
1508187360,1447227152,442,62,0
1508187360,1447236823,310,48,0
1508187360,1447247770,85,21,0
1508187360,1447247929,230,51,0
1508187360,1457328197,182,32,0
1508187360,1457552903,130,24,0
1508187360,1477553139,324,58,0
1508187360,1487699914,30,16,0
1508187360,1487799110,107,32,0
1508187360,1487847828,423,106,0
1508187360,1497841910,132,23,0
1508187360,1508802059,50,24,0
1508187360,1508831744,205,67,8
1508187360,1508970971,227,103,23
1508187360,1528497575,101,17,2
1508187360,1538153564,76,15,0
1508187360,1558337741,184,42,0
1508187360,1558498402,59,24,0
1508187360,1568478782,25,13,0
1508187360,1588651053,155,21,0
1508187360,1598860553,26,13,0
1508187360,1598950545,154,28,3
1508187360,1609841006,293,84,1
1508187360,1629125356,116,12,3
1508187360,1639449796,24,12,0
1508187360,1649209685,30,20,0
1508187360,1649389503,139,24,0
1508187360,1679678809,71,19,1
1508187360,1700991163,380,150,76
1508187360,1710048079,112,36,0
1508187360,1710931613,62,14,2
1508187360,1720039076,33,12,0
1508187360,1740395110,226,81,58
1508187360,1740430545,92,12,0
1508187360,1750396479,92,12,0
1508187360,1760602866,63,24,0
1508187360,1770850570,79,18,0
1508187360,1790736981,122,15,0
1508187360,1790842805,260,43,2
1508187360,1811962988,32,11,0
1508187360,1831177187,196,61,1
1508187360,1841267580,443,45,1
1508187360,1841287273,357,48,3
1508187360,1841305208,345,128,61
1508187360,1851454615,80,22,0
1508187360,1851608822,42,16,1
1508187360,1861415622,126,21,0
1508187360,1861826075,69,21,0
1508187360,1881646495,114,51,7
1508187360,1881673853,88,38,1
1508187360,1881754646,91,26,0
1508187360,1891761201,360,46,1
1508187360,1891999272,370,50,4
1508187360,1902816820,84,27,2
1508187360,1902943137,184,35,1
1508187360,1902990963,57,17,0
1508187360,1922015866,193,11,0
1508187360,1922073188,40,12,0
1508187360,1952324618,132,13,0
1508187360,1952383226,275,82,5
1508187360,1962524355,403,109,1
1508187360,1972570604,201,37,0
1508187360,1982846267,56,16,0
1508199324,1023069622,135,21,0
1508199324,1053363119,3879,93,0
1508199324,1104188093,336,54,0
1508199324,1124025507,174,41,0
1508199324,1154370781,81,19,0
1508199324,1245226182,77,16,0
1508199324,1346254307,2918,60,0
1508199324,1376766253,46,12,0
1508199324,1396096996,351,45,0
1508199324,1396731238,54,17,0
1508199324,1447418132,58,11,0
1508199324,1588650428,39,13,0
1508199324,1588822134,325,18,3
1508199324,1629027222,39,12,0
1508199324,1649215419,75,14,1
1508199324,1770611667,201,13,2
1508199324,1811983539,93,26,4
1508199324,1851387781,58,18,3
1508199324,1871754473,162,31,13
1508199324,1871825422,882,52,21
1508199324,1891082699,88,27,0
