npi1,npi2,paircount,benecount,samedaycount
1083635742,1891782074,534,174,134
1083635742,1902824287,331,97,50
1083635742,1902893969,41,12,1
1083635742,1912011982,178,54,11
1083635742,1912911017,385,98,53
1083635742,1912922329,446,118,84
1083635742,1912995671,84,18,0
1083635742,1922095686,21,13,3
1083635742,1932145976,147,17,1
1083635742,1942428354,30,13,2
1083635742,1952331464,38,14,2
1083635742,1952348047,419,122,44
1083635742,1952398166,58,28,22
1083635742,1962420992,69,39,5
1083635742,1962580480,36,14,0
1083635742,1972538445,66,23,0
1083635742,1982667101,159,16,6
1083635742,1982681151,59,14,0
1083635742,1982686754,39,17,4
1083635742,1982814208,29,14,4
1083635742,1992147656,164,34,4
1083637136,1013916790,46,12,0
1083637136,1053363119,84,17,0
1083637136,1063835627,136,18,0
1083637136,1093835829,516,80,38
1083637136,1124326475,81,11,1
1083637136,1144225798,95,11,0
1083637136,1215058177,274,25,3
1083637136,1245368695,67,12,0
1083637136,1255418034,67,14,1
1083637136,1295730323,49,12,0
1083637136,1336185081,41,16,1
1083637136,1366427809,173,11,3
1083637136,1386661270,117,24,3
1083637136,1396946794,99,14,0
1083637136,1396966040,119,25,8
1083637136,1437364122,199,16,3
1083637136,1437368891,133,22,4
1083637136,1447275318,185,13,1
1083637136,1518059153,125,11,11
1083637136,1528062429,2456,161,191
1083637136,1558477356,606,26,1
1083637136,1578662391,156,16,6
1083637136,1588855803,121,11,2
1083637136,1598757312,238,34,0
1083637136,1669477790,234,18,3
1083637136,1669660056,66,12,4
1083637136,1700984614,3790,206,736
1083637136,1730176249,45,13,1
1083637136,1770707002,96,29,0
1083637136,1780816140,94,12,4
1083637136,1811010630,104,12,0
1083637136,1881701407,57,13,13
1083637136,1891701736,77,18,1
1083637136,1891894606,111,15,3
1083637136,1912990599,526,11,4
1083637136,1932145976,75,12,3
1083637136,1932374014,345,34,2
1083637136,1982631743,180,16,11
1083637136,1982884755,211,37,2
1083642854,1164537544,21,11,12
1083642854,1184665663,366,47,81
1083642854,1326076837,71,11,2
1083642854,1700991163,55,13,7
1083642854,1841305208,36,11,10
1083664981,1023054061,188,16,0
1083664981,1053363119,46,12,0
1083664981,1063422145,39,12,0
1083664981,1093835829,592,104,175
1083664981,1124326475,56,11,2
1083664981,1134475296,42,11,14
1083664981,1174502603,51,25,29
1083664981,1245368695,65,13,2
1083664981,1336185081,61,16,0
1083664981,1386661270,56,13,1
1083664981,1396946794,55,11,0
1083664981,1396966040,187,41,44
1083664981,1497809669,73,11,0
1083664981,1528062429,1754,155,299
1083664981,1578662391,64,15,7
1083664981,1598757312,228,12,7
1083664981,1629171608,54,11,0
1083664981,1639494263,737,133,359
1083664981,1669453478,26,15,14
1083664981,1679576367,57,19,0
1083664981,1699047076,36,15,10
1083664981,1700984614,352,27,6
1083664981,1730165374,1035,95,182
1083664981,1770707002,74,29,21
1083664981,1821034869,270,28,5
1083664981,1891701736,93,19,0
1083664981,1912995671,87,12,0
1083664981,1982631743,67,11,0
1083680789,1043451180,35,12,0
1083680789,1093770489,100,22,15
1083680789,1154487817,22,17,12
1083680789,1164428371,59,15,7
1083680789,1396705539,1388,131,305
1083680789,1407887763,143,19,9
1083680789,1437122843,166,17,41
1083680789,1538458138,47,12,3
1083680789,1548291396,130,20,3
1083680789,1780676783,163,20,6
1083680789,1790711992,87,11,2
1083680789,1922205582,148,12,8
1083691612,1003244435,84,15,0
1083691612,1003893611,157,17,0
1083691612,1003935453,152,24,0
1083691612,1013003938,96,23,0
1083691612,1023046638,114,29,0
1083691612,1023339348,249,45,0
1083691612,1043381783,85,16,0
1083691612,1093924458,51,12,0
1083691612,1124005731,625,74,8
1083691612,1154350569,180,39,2
1083691612,1154375764,48,20,5
1083691612,1184702102,28,12,3
1083691612,1437368891,436,40,0
1083691612,1437374600,407,37,1
1083691612,1518948165,200,38,15
1083691612,1720062524,5840,164,821
1083691612,1720221211,437,57,5
1083691612,1750445342,82,17,3
1083691612,1770581084,248,30,19
1083691612,1790814291,285,36,17
1083691612,1942284765,23,12,4
1083691612,1942307822,635,70,9
1083691612,1962526988,108,21,1
1083691612,1982867529,75,15,0
1083712780,1437368891,141,20,0
1083712780,1558570648,30,16,20
1083797906,1073579678,154,41,0
1083797906,1154496651,25,12,10
1083797906,1164537544,33,11,0
1083797906,1184665663,364,71,22
1083797906,1255302717,42,12,0
1083797906,1306010962,40,16,3
1083797906,1366641060,29,12,4
1083797906,1477553139,54,12,0
1083797906,1508970971,30,11,3
1083797906,1700991163,38,15,1
1083797906,1922146448,93,27,4
1083797906,1952304271,98,32,32
1083819460,1023083870,69,16,0
1083819460,1023153103,53,20,0
1083819460,1033184023,23,13,0
1083819460,1033184536,149,25,0
1083819460,1043207533,79,22,0
1083819460,1053341594,84,18,0
1083819460,1053363119,24,11,0
1083819460,1053367003,74,11,0
1083819460,1053491019,154,37,0
1083819460,1093826554,126,55,3
1083819460,1144536061,57,13,0
1083819460,1154318582,82,17,4
1083819460,1154373769,71,35,3
1083819460,1154460194,284,40,0
1083819460,1164472742,18,12,0
1083819460,1164537544,161,88,49
1083819460,1174598684,116,34,2
1083819460,1184665663,3354,557,777
1083819460,1194790345,59,22,0
1083819460,1194793414,37,12,0
1083819460,1194980680,142,31,1
1083819460,1205161387,40,21,0
1083819460,1225190143,89,38,21
1083819460,1245239524,290,52,0
1083819460,1255302717,118,33,3
1083819460,1265470298,19,13,1
1083819460,1275758583,79,19,0
1083819460,1306007679,42,11,0
1083819460,1306010962,262,113,73
1083819460,1326035759,65,18,9
1083819460,1326035809,68,21,2
1083819460,1346228517,72,39,0
1083819460,1356317762,82,25,0
1083819460,1366581977,68,22,0
1083819460,1366641060,106,49,35
1083819460,1417922774,84,21,0
1083819460,1447227152,146,36,0
1083819460,1447236823,105,31,0
1083819460,1447247770,51,16,1
1083819460,1447247929,104,24,2
1083819460,1457328197,55,20,1
1083819460,1457552903,67,18,0
1083819460,1477553139,107,34,5
1083819460,1487799110,58,21,2
1083819460,1487847828,199,56,3
1083819460,1497841910,48,13,0
1083819460,1508187360,223,67,3
1083819460,1508831744,90,36,6
1083819460,1508970971,174,88,73
1083819460,1528497575,58,11,0
1083819460,1558337741,75,25,1
1083819460,1558498402,22,13,0
1083819460,1598950545,41,13,0
1083819460,1609841006,137,51,2
1083819460,1629125356,76,11,0
1083819460,1669587036,35,11,0
1083819460,1700991163,275,105,102
1083819460,1710048079,52,15,0
1083819460,1740395110,118,59,31
1083819460,1760602866,41,19,2
1083819460,1770850570,26,12,0
1083819460,1790736981,79,11,3
1083819460,1790842805,63,20,0
1083819460,1811962988,46,11,0
1083819460,1831177187,80,40,0
1083819460,1841267580,214,28,0
1083819460,1841287273,186,24,9
1083819460,1841305208,156,75,45
1083819460,1851454615,36,12,0
1083819460,1861415622,67,15,0
1083819460,1861826075,47,18,0
1083819460,1881646495,68,33,4
1083819460,1881673853,39,21,0
1083819460,1881754646,23,11,0
1083819460,1891761201,139,36,0
1083819460,1891999272,106,26,2
1083819460,1902816820,39,17,2
1083819460,1902943137,121,21,5
1083819460,1902990963,45,11,2
1083819460,1952383226,115,33,0
1083819460,1962524355,147,54,0
1083819460,1972570604,98,26,0
1083819692,1437368891,166,16,5
1083845770,1053363119,229,27,0
1083845770,1528006020,123,14,3
1083867592,1023069622,133,42,0
1083867592,1033144639,30,15,0
1083867592,1033146709,60,19,0
1083867592,1053363119,1865,130,0
1083867592,1053418004,43,18,0
1083867592,1073509063,249,27,0
1083867592,1093924458,54,22,8
1083867592,1124054655,71,11,4
1083867592,1134379159,95,24,4
1083867592,1154370781,281,76,33
1083867592,1164532172,55,21,2
1083867592,1174511919,92,33,14
1083867592,1194964239,28,16,7
1083867592,1235228859,69,23,3
1083867592,1235579004,64,13,3
1083867592,1245226182,235,62,19
1083867592,1245268002,102,13,1
1083867592,1245271998,59,24,4
1083867592,1245544394,54,13,6
1083867592,1255446696,35,14,5
1083867592,1255485876,43,13,5
1083867592,1265457022,50,22,4
1083867592,1275558637,50,14,4
1083867592,1275633091,113,25,4
1083867592,1275869117,30,13,0
1083867592,1285732305,53,18,3
1083867592,1285797753,24,11,5
1083867592,1295802452,18,12,1
1083867592,1306985346,98,21,11
1083867592,1316965692,95,13,6
1083867592,1336246396,46,21,5
1083867592,1356366090,88,29,10
1083867592,1366695736,643,82,14
1083867592,1376766253,193,58,18
1083867592,1386677284,60,26,6
1083867592,1396731238,221,52,12
1083867592,1407819543,76,26,1
1083867592,1407838170,108,11,1
1083867592,1417975061,176,18,23
1083867592,1417986274,71,17,7
1083867592,1427155423,184,31,8
1083867592,1427272970,170,27,6
1083867592,1437177714,63,15,8
1083867592,1437368891,1271,66,133
1083867592,1447418132,36,11,1
1083867592,1477536316,52,14,6
1083867592,1477579571,71,15,7
1083867592,1487609236,134,31,12
1083867592,1487765848,39,11,5
1083867592,1497775662,20,13,4
1083867592,1508803867,49,25,3
1083867592,1528006020,127,27,5
1083867592,1528034733,90,28,0
1083867592,1548287121,34,16,3
1083867592,1548294945,40,12,6
1083867592,1558319434,184,31,6
1083867592,1558570648,49,11,0
1083867592,1568428555,44,11,4
1083867592,1568751477,67,14,0
1083867592,1588633150,29,11,4
1083867592,1588650428,123,37,8
1083867592,1588689368,44,21,7
1083867592,1598713554,79,30,0
1083867592,1609118397,19,11,0
1083867592,1629011218,71,19,8
1083867592,1639376924,57,17,1
1083867592,1649215419,118,22,8
1083867592,1649298928,31,14,6
1083867592,1649325127,53,14,4
1083867592,1659475895,69,17,5
1083867592,1700102639,35,12,6
1083867592,1710033311,93,24,13
1083867592,1710148705,41,19,9
1083867592,1760773436,89,17,2
1083867592,1770611667,304,13,0
1083867592,1780729400,100,25,10
1083867592,1801021290,61,11,0
1083867592,1811983539,236,64,24
1083867592,1821112848,53,18,6
1083867592,1831271477,46,13,2
1083867592,1841450079,58,15,2
1083867592,1841468535,67,11,0
1083867592,1851387781,315,69,44
1083867592,1851412340,111,18,12
1083867592,1861509333,85,25,13
1083867592,1861709073,78,17,6
1083867592,1871754473,224,69,6
1083867592,1891704409,43,12,5
1083867592,1891782074,299,68,19
1083867592,1891893921,132,20,4
1083867592,1891978599,425,36,11
1083867592,1902824287,65,17,4
1083867592,1912911017,86,15,9
1083867592,1912922329,31,11,2
1083867592,1912965021,66,36,1
1083867592,1942220108,267,20,4
1083867592,1942428354,109,25,3
1083867592,1952326647,42,22,7
1083867592,1952331464,62,18,2
1083867592,1952348047,276,55,13
1083867592,1972538445,50,15,1
1083867592,1982814208,89,30,11
1083867592,1992147656,20,11,0
1083887749,1083637136,56,15,0
1083887749,1093835829,38,15,1
1083887749,1124355359,27,11,0
1083887749,1437368891,102,35,4
1083887749,1528062429,81,41,2
1083887749,1982884755,46,15,0
1093026718,1164537544,31,11,13
1093026718,1184665663,488,79,139
1093026718,1306010962,27,11,8
1093043234,1013902758,246,11,0
1093043234,1023054061,122,30,0
1093043234,1033323639,40,12,0
1093043234,1053363119,26,21,0
1093043234,1093835829,563,129,1
1093043234,1093968372,104,15,1
1093043234,1124326475,132,40,1
1093043234,1144225798,271,50,1
1093043234,1215058177,84,11,1
1093043234,1245368695,36,16,0
1093043234,1295059921,45,13,0
1093043234,1336185081,110,29,4
1093043234,1366427809,55,11,0
1093043234,1386661270,53,22,0
1093043234,1396946794,58,14,0
1093043234,1396966040,90,43,2
1093043234,1437364122,60,12,0
1093043234,1447275318,74,15,0
1093043234,1457585390,50,16,2
1093043234,1497809669,151,16,0
1093043234,1508836834,35,12,0
1093043234,1528006020,21,11,0
1093043234,1528062429,1755,163,3
1093043234,1558681734,131,16,3
1093043234,1578662391,107,23,0
1093043234,1588855803,65,21,0
1093043234,1588980445,117,16,4
1093043234,1598757312,265,26,0
1093043234,1629171608,145,24,1
1093043234,1639494263,60,20,0
1093043234,1669453478,17,12,0
1093043234,1669477790,62,16,0
1093043234,1669660056,39,12,0
1093043234,1699876854,36,15,0
1093043234,1700984614,666,57,11
1093043234,1730165374,143,17,0
1093043234,1770707002,38,22,0
1093043234,1770723967,108,21,0
1093043234,1780099051,36,12,0
1093043234,1811010630,71,14,0
1093043234,1821034869,240,31,3
1093043234,1821271677,62,17,0
1093043234,1881701407,62,18,0
1093043234,1891701736,74,26,0
1093043234,1891894606,33,11,0
1093043234,1912990599,3344,201,1450
1093043234,1912995671,86,39,0
1093043234,1932145976,153,32,3
1093043234,1932374014,171,14,3
1093043234,1982631743,69,18,0
1093043234,1992033153,52,21,0
1093092835,1285849943,28,15,16
1093709032,1164537544,31,11,16
1093709032,1184665663,520,73,116
1093709032,1306010962,45,18,11
1093709032,1740395110,24,11,11
1093709032,1841305208,38,11,2
1093710717,1023069622,54,16,0
1093710717,1053363119,495,70,0
1093710717,1073593315,211,39,0
1093710717,1104923184,63,11,0
1093710717,1174511919,33,14,1
1093710717,1184689465,138,19,1
1093710717,1225350689,130,29,2
1093710717,1235188426,99,25,1
1093710717,1245240308,662,78,265
1093710717,1285627869,666,37,179
1093710717,1285693077,56,13,3
1093710717,1356332878,203,69,6
1093710717,1376766253,25,12,0
1093710717,1396731238,19,11,0
1093710717,1417975061,68,12,0
1093710717,1518968403,244,32,0
1093710717,1528006020,89,26,0
1093710717,1669475166,61,14,0
1093710717,1710963681,651,68,295
1093710717,1780622423,50,15,1
1093710717,1881674125,87,13,3
1093710717,1891782074,69,18,0
1093710717,1952348047,107,35,1
1093724270,1053363119,83,11,0
1093724270,1396731238,17,11,4
1093724270,1396858155,81,14,19
1093746596,1013938729,78,15,0
1093746596,1053363119,78,23,0
1093746596,1104251990,55,13,0
1093746596,1114151073,48,12,4
1093746596,1134160120,36,12,0
1093746596,1144295809,41,13,1
1093746596,1154312221,150,23,14
1093746596,1174511919,114,36,24
1093746596,1205801586,48,16,3
1093746596,1215908207,29,11,0
1093746596,1275718769,55,16,1
1093746596,1306974191,32,12,3
1093746596,1316953409,105,24,1
1093746596,1376526749,80,15,5
1093746596,1417975061,1529,227,451
1093746596,1437382678,34,12,9
1093746596,1477653228,175,47,50
1093746596,1538169321,117,17,2
1093746596,1548220213,79,13,3
1093746596,1578522694,94,32,1
1093746596,1588699342,75,16,3
1093746596,1619077476,206,59,58
1093746596,1619972478,35,11,0
1093746596,1659475895,108,36,26
1093746596,1710179494,79,28,18
1093746596,1720262629,87,14,0
1093746596,1760400790,25,11,0
1093746596,1770664898,171,30,16
1093746596,1780729400,67,14,3
1093746596,1841209368,97,28,11
1093746596,1861482903,102,35,21
1093746596,1871575506,66,11,1
1093746596,1871708297,106,17,8
1093746596,1891782074,31,12,0
1093746596,1902840812,66,20,29
1093746596,1952348047,38,12,0
1093746596,1972538445,104,35,36
1093746596,1972842326,218,46,92
1093746596,1982666137,131,22,1
1093746596,1982898771,35,12,18
1093746596,1982950978,102,23,43
1093746596,1992715445,137,12,2
1093746893,1023069622,54,39,0
1093746893,1053363119,187,64,0
1093746893,1174511919,47,27,1
1093746893,1417975061,132,38,1
1093746893,1477536316,28,11,0
1093746893,1528006020,21,13,0
1093746893,1609943851,20,15,0
1093746893,1659475895,15,11,0
1093746893,1780729400,23,15,0
1093746893,1851387781,16,11,0
1093746893,1861509333,22,14,0
1093746893,1871754473,20,14,0
1093746893,1891782074,24,16,0
1093746893,1952348047,87,35,4
1093770489,1003846197,433,34,0
1093770489,1003872748,509,40,0
1093770489,1043451180,244,29,0
1093770489,1053458257,166,13,0
1093770489,1053543074,924,77,0
1093770489,1083680789,103,17,0
1093770489,1154375764,62,20,13
1093770489,1154487817,415,61,66
1093770489,1164428371,578,50,64
1093770489,1245382969,106,25,0
1093770489,1275502684,358,55,47
1093770489,1295886950,232,13,6
1093770489,1376613208,2589,150,68
1093770489,1396705539,10233,366,1570
1093770489,1407887763,189,29,9
1093770489,1417042912,74,11,0
1093770489,1437368891,67,15,0
1093770489,1477582419,121,39,3
1093770489,1497934897,187,12,7
1093770489,1518955731,585,36,89
1093770489,1538458138,115,21,4
1093770489,1548291396,198,41,23
1093770489,1639367600,96,20,1
1093770489,1720144520,151,14,1
1093770489,1730269341,207,40,14
1093770489,1760427082,223,24,25
1093770489,1770552994,154,25,8
1093770489,1780676783,129,29,8
1093770489,1790711992,60,11,6
1093770489,1851336176,244,27,40
1093770489,1851649305,91,24,0
1093770489,1891847513,178,48,6
1093770489,1922205582,184,38,18
1093776080,1023069622,71,19,0
1093776080,1053363119,1029,143,0
1093776080,1144210303,42,12,13
1093776080,1154370781,86,32,8
1093776080,1174511919,40,15,1
1093776080,1184606956,58,14,0
1093776080,1235121807,132,11,0
1093776080,1245226182,83,26,5
1093776080,1265457022,42,12,2
1093776080,1285797753,48,14,25
1093776080,1376766253,90,26,4
1093776080,1396731238,104,33,1
1093776080,1528006020,255,69,16
1093776080,1548287121,53,16,0
1093776080,1588650428,76,22,1
1093776080,1649298928,53,15,16
1093776080,1679569503,25,13,2
1093776080,1780622423,33,11,1
1093776080,1811983539,72,22,7
1093776080,1851387781,97,31,4
1093776080,1851621064,44,11,0
1093776080,1871754473,39,12,4
1093776080,1891704409,89,19,8
1093776080,1891782074,91,30,6
1093776080,1891893921,97,11,4
1093776080,1891978599,117,13,7
1093776080,1912922329,34,15,7
1093776080,1922095686,29,13,12
1093776080,1952348047,107,38,11
1093776080,1992147656,33,11,1
1093778029,1053363119,28,14,0
1093778029,1114151073,37,12,0
1093778029,1174511919,60,17,2
1093778029,1205033990,70,16,1
1093778029,1205801586,98,16,2
1093778029,1306974191,50,11,0
1093778029,1316953409,85,16,1
1093778029,1396731238,25,12,2
1093778029,1407019334,48,19,11
1093778029,1417975061,1108,136,155
1093778029,1467478164,117,12,2
1093778029,1477653228,91,28,14
1093778029,1528068285,52,11,8
1093778029,1538169321,48,12,9
1093778029,1538422639,40,17,13
1093778029,1578522694,62,15,1
1093778029,1619077476,169,43,20
1093778029,1659475895,97,35,10
1093778029,1689006942,41,13,1
1093778029,1710179494,34,11,2
1093778029,1720262629,70,11,0
1093778029,1770664898,72,16,7
1093778029,1831191527,46,11,24
1093778029,1861482903,98,16,0
1093778029,1972538445,79,22,8
1093778029,1982666137,292,21,6
1093778029,1982950978,38,11,14
1093788994,1013905660,133,20,0
1093790701,1316995210,57,16,2
1093790701,1437368891,35,17,0
1093790701,1750485488,25,16,0
1093790701,1881781185,23,11,0
1093821373,1053487025,72,38,0
1093821373,1104143072,48,12,13
1093821373,1174549596,79,11,17
1093821373,1306982129,24,12,0
1093821373,1356426522,101,23,25
1093821373,1356443956,112,17,30
1093821373,1447342498,39,11,9
1093821373,1457466823,84,39,2
1093821373,1659397065,78,17,25
1093821373,1659475143,52,16,7
1093821373,1699778290,76,40,0
1093821373,1811091366,39,11,12
1093821373,1811093743,137,18,26
1093821373,1891849261,237,85,4
1093821373,1942284765,83,19,3
1093824997,1023069622,61,36,0
1093824997,1053363119,447,140,0
1093824997,1073567079,33,14,0
1093824997,1083635742,15,12,0
1093824997,1093835829,28,13,0
1093824997,1093968372,390,106,102
1093824997,1124054655,124,20,1
1093824997,1134150410,46,14,13
1093824997,1144328279,52,31,8
1093824997,1154370781,46,23,0
1093824997,1164462834,147,22,3
1093824997,1164532172,21,15,0
1093824997,1174511919,173,86,39
1093824997,1184646564,24,11,2
1093824997,1194780114,69,11,1
1093824997,1194964239,40,17,4
1093824997,1245226182,79,25,0
1093824997,1245268002,138,23,3
1093824997,1255446696,82,41,27
1093824997,1265402606,88,30,53
1093824997,1265457022,17,11,0
1093824997,1275522955,52,36,30
1093824997,1275558637,35,14,1
1093824997,1275633091,54,11,3
1093824997,1295770972,88,20,2
1093824997,1306839873,17,11,10
1093824997,1316965692,19,11,0
1093824997,1326037896,36,30,28
1093824997,1356402986,24,19,17
1093824997,1366421885,24,11,3
1093824997,1376766253,39,22,0
1093824997,1386669174,26,12,2
1093824997,1386772176,14,11,4
1093824997,1396731238,27,21,0
1093824997,1396895272,71,51,65
1093824997,1407019334,48,21,9
1093824997,1407878804,23,11,4
1093824997,1417117086,27,12,3
1093824997,1417975061,46,20,1
1093824997,1417986274,22,12,1
1093824997,1427047539,62,19,3
1093824997,1427085877,42,15,21
1093824997,1437177714,32,14,0
1093824997,1477536316,55,30,5
1093824997,1487642609,37,34,31
1093824997,1528006020,48,33,0
1093824997,1528062429,106,27,0
1093824997,1548267032,34,11,9
1093824997,1548287121,28,14,2
1093824997,1548294945,31,11,1
1093824997,1548368673,51,22,5
1093824997,1558319434,56,12,1
1093824997,1578661005,208,12,0
1093824997,1588633150,18,12,0
1093824997,1588650428,44,15,0
1093824997,1588689368,14,11,1
1093824997,1629011218,45,22,6
1093824997,1639267768,42,14,0
1093824997,1659475895,78,44,14
1093824997,1659590982,33,24,22
1093824997,1669462875,15,13,0
1093824997,1669475166,24,11,0
1093824997,1699875450,17,12,15
1093824997,1700875390,29,26,23
1093824997,1710033311,23,12,2
1093824997,1730221078,32,18,2
1093824997,1730299660,28,17,1
1093824997,1740243914,56,17,1
1093824997,1760400790,30,17,0
1093824997,1760491179,85,34,50
1093824997,1760550776,64,23,3
1093824997,1770588543,20,17,14
1093824997,1770681298,102,15,1
1093824997,1780608406,103,39,65
1093824997,1780729400,233,70,30
1093824997,1780764787,38,30,22
1093824997,1780782847,16,12,13
1093824997,1801043013,38,15,22
1093824997,1811983539,56,25,1
1093824997,1851387781,34,22,1
1093824997,1851412340,27,12,2
1093824997,1861509333,192,93,40
1093824997,1871574749,17,11,15
1093824997,1871754473,53,27,2
1093824997,1881681062,18,13,1
1093824997,1891701736,36,18,1
1093824997,1891704409,31,19,0
1093824997,1891735346,39,14,11
1093824997,1891782074,45,25,0
1093824997,1891893921,88,19,3
1093824997,1891978599,77,14,0
1093824997,1902067390,43,13,18
1093824997,1902824287,29,16,1
1093824997,1912044264,95,31,55
1093824997,1912075920,33,14,1
1093824997,1912911017,19,12,2
1093824997,1912922329,13,11,1
1093824997,1912965021,18,13,0
1093824997,1912989781,60,29,53
1093824997,1922070218,62,14,24
1093824997,1932324605,37,32,31
1093824997,1942413349,46,34,33
1093824997,1952348047,561,333,309
1093824997,1972538445,98,49,34
1093824997,1982686754,25,12,16
1093824997,1982814208,31,14,4
1093824997,1992147656,58,27,1
1093824997,1992711337,96,21,7
1093824997,1992901524,19,11,10
1093826554,1033184023,29,11,0
1093826554,1033184536,175,22,0
1093826554,1053341594,47,11,0
1093826554,1053491019,95,27,0
1093826554,1083819460,148,34,0
1093826554,1154318582,79,12,7
1093826554,1154373769,57,20,1
1093826554,1154460194,110,16,2
1093826554,1164537544,194,74,66
1093826554,1174598684,92,18,2
1093826554,1184665663,3681,378,657
1093826554,1194790345,52,16,0
1093826554,1194980680,118,21,0
1093826554,1205161387,29,11,0
1093826554,1225190143,72,20,4
1093826554,1245239524,97,24,1
1093826554,1255302717,106,30,2
1093826554,1275592230,53,15,2
1093826554,1275758583,90,13,0
1093826554,1306010962,200,73,49
1093826554,1326035759,67,18,2
1093826554,1326035809,48,16,3
1093826554,1346228517,64,28,2
1093826554,1356317762,46,17,0
1093826554,1356405492,50,11,0
1093826554,1366581977,83,14,0
1093826554,1366641060,83,26,15
1093826554,1417922774,76,14,2
1093826554,1447227152,134,23,2
1093826554,1447236823,62,19,1
1093826554,1447247929,102,22,5
1093826554,1457328197,54,12,0
1093826554,1477553139,92,24,0
1093826554,1487847828,120,39,0
1093826554,1508187360,153,35,1
1093826554,1508831744,49,18,3
1093826554,1508970971,145,47,23
1093826554,1558498402,31,13,2
1093826554,1588651053,119,11,0
1093826554,1598950545,73,16,2
1093826554,1609841006,121,33,2
1093826554,1649389503,75,12,0
1093826554,1700991163,205,75,47
1093826554,1710048079,41,13,0
1093826554,1710931613,34,13,0
1093826554,1740395110,78,33,10
1093826554,1760602866,45,15,4
1093826554,1790842805,93,20,0
1093826554,1831177187,80,26,0
1093826554,1841267580,83,17,0
1093826554,1841287273,156,23,3
1093826554,1841305208,138,48,38
1093826554,1861415622,108,21,0
1093826554,1881646495,31,13,3
1093826554,1881754646,38,16,0
1093826554,1891761201,50,11,1
1093826554,1891999272,64,15,0
1093826554,1902816820,62,15,1
1093826554,1902943137,59,13,0
1093826554,1952383226,137,43,1
1093826554,1962524355,192,43,2
1093826554,1972570604,39,17,2
1093835829,1013902758,1268,128,0
1093835829,1013916790,104,60,0
1093835829,1013946052,123,71,0
1093835829,1023054061,1413,265,0
1093835829,1023069622,51,15,0
1093835829,1033323639,273,62,0
1093835829,1033461942,65,17,0
1093835829,1053304766,93,17,0
1093835829,1053336354,105,27,0
1093835829,1053363119,616,231,0
1093835829,1063422145,156,66,0
1093835829,1063496313,70,15,0
1093835829,1063835627,198,51,0
1093835829,1073509063,184,21,0
1093835829,1073536876,28,15,0
1093835829,1073781951,45,16,0
1093835829,1083635742,113,36,0
1093835829,1083637136,474,63,0
1093835829,1083664981,540,83,0
1093835829,1083887749,31,16,0
1093835829,1093043234,502,135,0
1093835829,1093824997,27,19,0
1093835829,1093968372,253,70,3
1093835829,1104811488,44,25,1
1093835829,1104890672,220,51,20
1093835829,1114029931,39,12,2
1093835829,1114077468,59,16,14
1093835829,1114145174,736,75,87
1093835829,1124001235,246,42,16
1093835829,1124091939,26,13,5
1093835829,1124211750,246,23,4
1093835829,1124326475,1433,254,327
1093835829,1124355359,140,24,11
1093835829,1134290398,500,44,43
1093835829,1134475296,209,93,34
1093835829,1144225798,2515,321,598
1093835829,1154318889,70,33,0
1093835829,1154334381,869,130,52
1093835829,1154370781,225,59,6
1093835829,1154375764,23,11,4
1093835829,1164537544,15,12,0
1093835829,1174502603,226,107,53
1093835829,1174511919,211,26,1
1093835829,1174595128,240,60,98
1093835829,1184605313,408,39,20
1093835829,1184665663,220,68,9
1093835829,1184684177,56,23,0
1093835829,1194780114,159,21,3
1093835829,1194802819,71,21,1
1093835829,1194964239,43,14,11
1093835829,1205146941,48,20,1
1093835829,1215058177,517,63,26
1093835829,1215971387,37,12,19
1093835829,1225248669,50,16,2
1093835829,1235228859,29,12,0
1093835829,1245226182,162,47,7
1093835829,1245368695,358,151,6
1093835829,1255418034,386,116,76
1093835829,1255423869,32,12,5
1093835829,1255446696,26,11,0
1093835829,1265457022,155,56,12
1093835829,1265460661,488,46,24
1093835829,1265529085,69,14,1
1093835829,1275558637,131,30,7
1093835829,1275574493,71,27,6
1093835829,1275948424,291,96,2
1093835829,1285797753,27,12,1
1093835829,1295059921,389,101,7
1093835829,1295730323,739,140,140
1093835829,1306010962,14,13,0
1093835829,1316965692,173,50,10
1093835829,1326048414,141,24,6
1093835829,1336185081,1743,357,224
1093835829,1346575180,23,12,0
1093835829,1356332878,20,16,0
1093835829,1366421885,66,23,0
1093835829,1366427809,614,134,237
1093835829,1376766253,129,36,4
1093835829,1386661270,1388,351,441
1093835829,1386669174,122,29,4
1093835829,1396731238,117,38,0
1093835829,1396763322,28,12,0
1093835829,1396895272,89,26,7
1093835829,1396946794,961,232,385
1093835829,1396966040,1249,469,176
1093835829,1417966011,56,16,0
1093835829,1417985250,59,18,4
1093835829,1427068907,51,21,3
1093835829,1427272970,39,11,0
1093835829,1437177714,146,37,9
1093835829,1437339454,26,13,0
1093835829,1437364122,846,180,338
1093835829,1437368891,265,43,1
1093835829,1447275318,1203,266,566
1093835829,1457585390,616,176,124
1093835829,1467436071,349,34,22
1093835829,1467564443,111,75,4
1093835829,1467640292,420,49,40
1093835829,1477683993,291,24,6
1093835829,1487609236,53,15,5
1093835829,1487712360,979,188,303
1093835829,1497809669,1306,141,101
1093835829,1508836834,945,214,210
1093835829,1508997867,179,17,0
1093835829,1518059153,195,30,4
1093835829,1518983246,393,42,60
1093835829,1528006020,249,99,7
1093835829,1528062429,20863,2625,5794
1093835829,1528083334,161,45,6
1093835829,1548213077,40,15,0
1093835829,1548285901,138,31,9
